time,body_id,mass,x,y,z,vx,vy,vz
540000.0,3,3.358963612509865e+24,-545420773.6585966,292589217.0133631,-763151314.2995362,815.6993276762199,-627.5519167163202,917.1586278751729
540000.0,4,7.418048871488694e+24,562442435.2359083,255274173.09558284,-860089769.2165481,-912.1470923510597,441.7456141114775,217.63302566928223
540000.0,5,3.685693586328256e+24,-294210341.26898915,454803147.6947964,-650725839.2974126,-324.1034597822006,-223.1369482196563,351.049297634259
540000.0,6,6.226357146557448e+24,189138870.03201258,-286951900.43576294,-235266748.17267376,264.6490668653275,1331.2310452527827,-1117.1363086593744
540000.0,7,8.465520410768719e+24,23044787.740468048,738267253.7209734,-137579531.8967662,-633.9807840109451,-707.7239036114081,-989.459380480317
540000.0,8,6.293250332675079e+24,201258042.9075904,21106576.218612514,-358575048.6465412,-1223.8272267283457,311.531087127604,-677.7125985011897
540000.0,9,9.6333450285479e+24,-671624923.7508862,394029885.2047855,-220457359.01416543,404.9815105140233,-1066.3078436286098,-1103.2984019758703
550000.0,0,1.554118165150887e+23,-1433078446.1473227,-27161753.643773228,-686835112.8596855,-1214.6020141273602,390.6980967192369,-820.7807002780216
550000.0,1,2.6523384296295672e+23,5833156.696331527,422745835.61516404,-262078283.37119308,-633.5255664579598,-46.05838083371738,-177.9060944457637
550000.0,2,9.406705410554697e+24,-687574255.2941936,-94782104.45746204,-510853500.5934003,345.17114450408803,552.7118626852405,-316.4174099757187
550000.0,3,3.358963612509865e+24,-537156935.5205016,286285208.73632926,-753729016.6175663,837.0404268550014,-633.1725144464015,967.7154537439133
550000.0,4,7.418048871488694e+24,553214290.1392128,259672820.72427443,-857822657.2841501,-933.5849023124396,437.9399420496813,235.85325016456474
550000.0,5,3.685693586328256e+24,-297540186.5512905,452430003.41617614,-647096480.3613564,-342.018821876291,-251.86073990811897,374.96275881620954
550000.0,6,6.226357146557448e+24,191729325.58034548,-273374174.6535285,-246549277.84129927,253.06773624858243,1384.841052541164,-1139.56991339631
550000.0,7,8.465520410768719e+24,16645974.49545404,731060784.4484874,-147548800.1211694,-645.8238499642216,-733.7339260361726,-1004.4803736251708
550000.0,8,6.293250332675079e+24,188935736.4837483,24138976.587896407,-365326258.80589825,-1240.4609061396975,294.60970076111414,-672.3628161231858
550000.0,9,9.6333450285479e+24,-667456320.3277491,383279726.31445193,-231606751.5928866,428.90075352429767,-1083.8658829236538,-1126.8150128946882
560000.0,0,1.554118165150887e+23,-1445099849.5265603,-23234110.557954222,-695010104.1728446,-1189.7580859762616,394.80570324985604,-814.2325704352988
560000.0,1,2.6523384296295672e+23,-564492.5402015271,422368766.55881983,-263877984.11792526,-646.0915029776668,-28.98240388325775,-182.18937197985136
560000.0,2,9.406705410554697e+24,-684012550.9778398,-89081991.23037373,-513979993.36678606,367.34943016594224,587.6635146270812,-308.77494371122606
560000.0,3,3.358963612509865e+24,-528680787.8063478,279927428.68771875,-743788596.3874608,858.130358103668,-638.2887372161224,1020.8211447677348
560000.0,4,7.418048871488694e+24,543768679.2659506,264032081.19209442,-855371423.2345335,-955.6464285686358,433.8642461835816,254.46175682802007
560000.0,5,3.685693586328256e+24,-301053826.2278014,449758308.4649716,-643223724.3389658,-360.87640176821736,-282.89658082314736,399.74328857251936
560000.0,6,6.226357146557448e+24,194192213.17240456,-259244400.96985707,-258062200.78490844,239.05522435283186,1441.6873166708212,-1163.2321903527009
560000.0,7,8.465520410768719e+24,10127460.18666977,723589261.5539047,-157670867.3893083,-657.9247380039674,-760.7484092297587,-1020.0250971204604
560000.0,8,6.293250332675079e+24,176452736.9020175,26991869.402122498,-372018929.5917566,-1255.9062115065124,275.59705980148675,-665.9901937761033
560000.0,9,9.6333450285479e+24,-663043611.6449265,372349624.254211,-242998506.77100894,453.81962564521524,-1102.316592251807,-1151.801650069508
570000.0,0,1.554118165150887e+23,-1456875113.1248024,-19266119.87039403,-703120057.2616541,-1165.3703756280304,398.76778545500594,-807.7732337680708
570000.0,1,2.6523384296295672e+23,-7090433.800373899,422174057.9431307,-265725217.66137668,-659.1908044299954,-9.518717871191694,-187.4266040198292
570000.0,2,9.406705410554697e+24,-680223548.177363,-83021560.40993533,-517026750.4879698,390.65542459833557,624.8209217381556,-300.4500098819733
570000.0,3,3.358963612509865e+24,-519995848.47434896,273521474.65471977,-733303411.5363225,878.7571370459882,-642.7856445017927,1076.710081076431
570000.0,4,7.418048871488694e+24,534099178.51415944,268349133.40807718,-852732052.134243,-978.3696055552973,429.4938122569292,273.48554851481487
570000.0,5,3.685693586328256e+24,-304761107.7063911,446763404.70222706,-639098447.9133589,-380.76244307250187,-316.56076623797804,425.48400585968096
570000.0,6,6.226357146557448e+24,196500685.58065417,-244528830.22763586,-269818312.2915869,222.08559497188543,1502.0481626955604,-1188.2248832483992
570000.0,7,8.465520410768719e+24,3486552.6699232613,715842218.7510897,-167951149.0251747,-670.3066435241751,-788.8534309818069,-1036.1295973505682
570000.0,8,6.293250332675079e+24,163822830.02120137,29643386.33807532,-378642407.62892365,-1269.766767729836,254.30247125214274,-658.5101628317527
570000.0,9,9.6333450285479e+24,-658376272.6003437,361230021.30855143,-254648284.3571424,479.84679528920395,-1121.7904536340725,-1178.456252564262
580000.0,0,1.554118165150887e+23,-1468408694.4628365,-15259231.018860033,-711165865.6294394,-1141.418318178197,402.585589831524,-801.4038364231523
580000.0,1,2.6523384296295672e+23,-13750195.503764942,422187715.74380475,-267629952.8596245,-672.8616794976841,12.773811675028183,-193.70573863920617
580000.0,2,9.406705410554697e+24,-676195201.3795692,-76577333.58307908,-519986301.041687,415.24771259899853,664.4770633018883,-291.3078806355677
580000.0,3,3.358963612509865e+24,-511108104.7440513,267074224.72956955,-722244366.3136145,898.635163725258,-646.5211110976875,1135.6387102993021
580000.0,4,7.418048871488694e+24,524198967.522868,272620892.19761515,-849900240.7874181,-1001.7958413767151,424.80043562042886,292.9554000494832
580000.0,5,3.685693586328256e+24,-308672775.99442774,443417196.1234283,-634710514.0531906,-401.7702050283563,-353.22641023349837,452.29521768775663
580000.0,6,6.226357146557448e+24,198622040.69380763,-229190921.2340482,-281831416.670386,201.50943865283793,1566.2012632912667,-1214.6469830961596
580000.0,7,8.465520410768719e+24,-3279684.739669311,707808274.7903584,-178395433.96577886,-682.9953325588498,-818.1462241466783,-1052.832562952314
580000.0,8,6.293250332675079e+24,151064271.0676764,32069788.429484673,-385185216.51988703,-1281.54119223294,230.54510362357294,-649.8438413281827
580000.0,9,9.6333450285479e+24,-653442599.1815389,349909917.5599897,-266573915.7021515,507.1101144037091,-1142.4466950204148,-1207.0168100509866
590000.0,0,1.554118165150887e+23,-1479704855.7812839,-11214878.578689821,-719148435.0984493,-1117.8833815815092,406.26083087575427,-795.1256881706722
590000.0,1,2.6523384296295672e+23,-20549660.558750577,422440650.7128174,-269603106.3385848,-687.1361855323671,38.439610733417744,-201.1291673833033
590000.0,2,9.406705410554697e+24,-671913723.5085193,-69722621.65792471,-522849648.6066396,441.31728760316366,706.9834965443702,-281.1762943809486
590000.0,3,3.358963612509865e+24,-502026871.9493104,260594140.80859432,-710579689.5504419,917.3792480445377,-649.319275384086,1197.8855699087317
590000.0,4,7.418048871488694e+24,514060792.03104377,276843970.17731005,-846871356.0437268,-1025.9706245744012,419.75175369670495,312.90668404536945
590000.0,5,3.685693586328256e+24,-312800542.7841369,439687522.8421255,-630048578.1061912,-423.99968567785953,-393.3354209146137,480.30903500296984
590000.0,6,6.226357146557448e+24,200516351.74460566,-213191432.43139935,-294116262.31199056,176.52622217938895,1634.405005095182,-1242.5865783885854
590000.0,7,8.465520410768719e+24,-10174460.593784828,699475011.8109708,-189009911.43079162,-696.0194710680166,-848.7372777344308,-1070.175360624953
590000.0,8,6.293250332675079e+24,138200954.7456514,34245655.785278335,-391635153.65692,-1290.5985234237105,204.17383538407591,-639.9266944146037
590000.0,9,9.6333450285479e+24,-648229492.6317302,338376541.68631816,-278795856.9248695,535.7616714096569,-1164.4821311746928,-1237.772468114171
600000.0,0,1.554118165150887e+23,-1490767683.2352405,-7134477.907987719,-727068685.2265325,-1094.7488468265144,409.79562732263446,-788.940219702945
600000.0,1,2.6523384296295672e+23,-27494983.747876845,422969863.2519722,-271656713.9451761,-702.035727222274,68.15864216836799,-209.81957448998858
600000.0,2,9.406705410554697e+24,-667363220.9090388,-62426860.434010305,-525605833.27760243,469.09614720183356,752.7669872285676,-269.832131241413
600000.0,3,3.358963612509865e+24,-492765959.90980434,254091644.28322285,-698274719.475379,934.4684574582581,-650.9626410250839,1263.7498207209276
600000.0,4,7.418048871488694e+24,503676919.321103,281014632.21669924,-843640383.8517172,-1050.9443099693608,414.31042522786225,333.3804040104666
600000.0,5,3.685693586328256e+24,-317157150.74186194,435537402.4854326,-625099840.9678481,-447.55692102805125,-437.41312644522577,509.6854023052782
600000.0,6,6.226357146557448e+24,202134804.44186953,-196488754.10740656,-306688372.8046175,146.15362351696405,1706.868243083481,-1272.1079072042837
600000.0,7,8.465520410768719e+24,-17201286.083686125,690828830.0173396,-199801197.4698471,-709.4109845632322,-880.7530003039648,-1088.2019657426429
600000.0,8,6.293250332675079e+24,125263845.31500109,36144330.67873676,-397979496.1310909,-1296.1511052028613,175.0988505712005,-628.7219935341041
600000.0,9,9.6333450285479e+24,-642722184.6729733,326614916.74450016,-291337771.85165405,565.9846349796535,-1188.1435673036876,-1271.0786071204832
610000.0,0,1.554118165150887e+23,-1501601104.0870168,-3019421.3948854846,-734927550.3319819,-1071.999626555923,413.1924452925623,-782.8489469315952
610000.0,1,2.6523384296295672e+23,-34592454.658668436,423820013.74724185,-273804176.2872055,-717.5645336114663,102.7922222256945,-219.92919382717227
610000.0,2,9.406705410554697e+24,-662525228.8040564,-54654749.35212239,-528241333.44947815,498.86877580328496,802.3527046358845,-256.9822840448758
610000.0,3,3.358963612509865e+24,-483345269.6780313,247579577.37171894,-685291714.586843,949.1952589735628,-651.1828806408453,1333.547287870781
610000.0,4,7.418048871488694e+24,493039084.6415727,285128740.7769202,-840201866.7327124,-1076.773150340017,408.43311958390456,354.4244868591327
610000.0,5,3.685693586328256e+24,-321756428.28193367,430924109.92839444,-619849733.3351716,-472.5527735902957,-486.0860757110285,540.6199172752428
610000.0,6,6.226357146557448e+24,203417723.64224753,-179039622.27833697,-319563716.1704913,109.1968608035022,1783.703203046613,-1303.231532614063
610000.0,7,8.465520410768719e+24,-24364009.546885286,681854772.0719188,-210776360.01887634,-723.205444461887,-914.339156629017,-1106.958718815271
610000.0,8,6.293250332675079e+24,112292679.28684916,37738756.41913102,-404205373.3672258,-1297.2279285737095,143.3402034163717,-616.241083497059
610000.0,9,9.6333450285479e+24,-636903882.2288948,314607276.92084384,-304227292.6085395,598.0026710408818,-1213.745592124235,-1307.3776608043515
620000.0,0,1.554118165150887e+23,-1512208902.2595005,1128924.756650926,-742725980.195646,-1049.6221179806614,416.45404727111816,-776.8534421289286
620000.0,1,2.6523384296295672e+23,-41848281.310062714,425045548.0483095,-276060622.8215674,-733.7001040674785,143.4498373977905,-231.6547742453103
620000.0,2,9.406705410554697e+24,-657378112.3637518,-46365111.52095213,-530739235.19657826,530.987818811256,856.3975475920109,-242.23564723935542
620000.0,3,3.358963612509865e+24,-473792999.5893211,241073761.23098212,-671589723.0420386,960.5930832820161,-649.6508147998231,1407.6023568659077
620000.0,4,7.418048871488694e+24,482138425.7093316,289181690.0145498,-836549826.7782949,-1103.520667540468,402.06927250225044,376.09539710617753
620000.0,5,3.685693586328256e+24,-326613329.6793789,425798060.73036,-614281511.2437065,-499.101232151503,-540.1036039765651,573.3538110717977
620000.0,6,6.226357146557448e+24,204292318.63848156,-160800414.29526615,-332758131.164667,64.22463751090727,1864.8550658192942,-1335.905133383211
620000.0,7,8.465520410768719e+24,-31666854.949281637,672536307.9940286,-221942940.20662916,-737.4424758820921,-949.6653964073968,-1126.4937945389074
620000.0,8,6.293250332675079e+24,99337907.36562857,39002913.040563956,-410300386.30201423,-1292.6549676922293,109.09977609003641,-602.5728441098156
620000.0,9,9.6333450285479e+24,-630755300.4948549,302332267.65458107,-317497027.83119965,632.0930940438783,-1241.6967603131873,-1347.2283914258912
630000.0,0,1.554118165150887e+23,-1522594732.5778174,5309223.256338479,-750464940.5085559,-1027.6040872476553,419.583446068669,-770.955311898737
630000.0,1,2.6523384296295672e+23,-49268256.52512575,426713645.03288907,-278443470.31066924,-750.3789442896868,191.589494055405,-245.2624386709225
630000.0,2,9.406705410554697e+24,-651896281.5511932,-37509345.905969046,-533078057.18443567,565.8961367300603,915.7397511317787,-225.0611230667211
630000.0,3,3.358963612509865e+24,-464148725.66989374,234593653.12255934,-657124564.9690969,967.3316378710947,-645.9669917765843,1486.2328458390139
630000.0,4,7.418048871488694e+24,470965401.279428,293168326.0706099,-832677670.6049709,-1131.2594939764772,395.15955852068925,398.4601439034092
630000.0,5,3.685693586328256e+24,-331743956.8247363,420101457.3100341,-608375739.9739443,-527.3175331890202,-600.3638475695291,608.1863025875997
630000.0,6,6.226357146557448e+24,204670270.11811295,-141729293.25320616,-346286404.07355833,9.564349995264516,1950.0016014373432,-1369.9624515719934
630000.0,7,8.465520410768719e+24,-39114464.53358796,662855067.3460146,-233308966.16405064,-752.1661828893245,-986.9313741484599,-1146.8561908716458
630000.0,8,6.293250332675079e+24,86462749.76916277,39914117.29028368,-416253576.85356677,-1281.054932435952,72.86318573180732,-587.9246067997506
630000.0,9,9.6333450285479e+24,-624254039.0554054,289763822.07221013,-331185922.76445884,668.6054482836552,-1272.539275255993,-1391.347900991213
640000.0,0,1.554118165150887e+23,-1532762134.0047407,9520168.018925698,-758145413.1337844,-1005.9345836528836,422.58386314319705,-765.1561820752114
640000.0,1,2.6523384296295672e+23,-56857246.7085026,428908420.6402587,-280973310.00275093,-767.4746525699888,249.17357139738468,-261.13042474947326
640000.0,2,9.406705410554697e+24,-646049138.2330918,-28029259.08378391,-535230051.4190419,604.1592065320675,981.4758870975684,-204.72281769786156
640000.0,3,3.358963612509865e+24,-454467757.0687858,228163081.67088324,-641849022.0895873,967.5629590686402,-639.656356007699,1569.722390408666
640000.0,4,7.418048871488694e+24,459509688.21970314,297082850.4477924,-828578071.9617414,-1160.0738662561464,387.63402720986096,421.59875605065605
640000.0,5,3.685693586328256e+24,-337165564.8419404,413766649.181022,-602109643.4008315,-557.3170580086075,-667.945099432834,645.4890300429834
640000.0,6,6.226357146557448e+24,204445450.56090558,-121789523.99917066,-360160870.0018444,-56.6618574654779,2038.4191086779842,-1405.0692871536187
640000.0,7,8.465520410768719e+24,-46711945.82647631,652790499.0727292,-244882952.99818915,-767.425598095187,-1026.3752754752693,-1168.0938956991508
640000.0,8,6.293250332675079e+24,73745073.6490497,40456509.15965827,-422056868.400992,-1260.8875675564627,35.53526906622664,-572.6753338289591
